pageid,category,is_bio_like
81240463,Category:Flora of Africa,False
81240463,Category:IUCN Red List data deficient species,False
81240463,Category:Plants described in 1964,False
81240469,Category:2025 American television seasons,False
81240469,Category:Ice Road Truckers seasons,False
81240483,Category:Disa (plant),False
81240483,Category:Flora of Africa,False
81240483,Category:IUCN Red List least concern species,False
81240483,Category:Plants described in 1881,False
81240519,Category:Clay court tennis tournaments,False
81240519,Category:Recurring sporting events established in 2025,False
81240519,Category:Tennis tournaments in Spain,False
81240519,Category:WTA 125 tournaments,False
81240520,Category:Disa (plant),False
81240520,Category:Endemic flora of the Cape Provinces,False
81240520,Category:Endemic orchids of South Africa,False
81240520,Category:Fynbos,False
81240520,Category:IUCN Red List least concern species,False
81240520,Category:Plants described in 1885,False
81240520,Category:Taxa named by Harry Bolus,False
81240535,Category:Ateneo de Davao University alumni,False
81240535,Category:Justices of the Court of Appeals of the Philippines,False
81240535,Category:Living people,True
81240535,Category:People from Sultan Kudarat,True
81240551,Category:British professional wrestlers,False
81240551,Category:Great British Tag League winners,False
81240551,Category:Independent promotions teams and stables,False
81240551,Category:Undisputed British Tag Team Champions,False
81240551,Category:WXw World Tag Team Festival winners,False
81240557,Category:2025 ITF Men's World Tennis Tour,False
81240558,Category:Boxers at the 1958 British Empire and Commonwealth Games,False
81240558,Category:British boxing biography stubs,False
81240558,Category:British male boxers,False
81240558,Category:Commonwealth Games boxers for Scotland,False
81240558,Category:Commonwealth Games bronze medallists for Scotland,False
81240558,Category:Commonwealth Games bronze medallists in boxing,False
81240558,Category:Medallists at the 1958 British Empire and Commonwealth Games,False
81240558,Category:Scottish male boxers,False
81240558,Category:Scottish sportspeople stubs,False
81240562,Category:Disa (plant),False
81240562,Category:Flora of Ethiopia,False
81240562,Category:IUCN Red List endangered species,False
81240562,Category:Orchidoideae stubs,False
81240562,Category:Plants described in 2002,False
81240587,Category:2022 in sport climbing,False
81240587,Category:IFSC Climbing World Cup,False
81240591,Category:2025 films,False
81240591,Category:Features based on short films,False
81240591,Category:Films about social media,False
81240591,Category:Films shot in the Community of Madrid,False
81240591,Category:Films shot in the province of Toledo,False
81240591,Category:Pecado Films films,False
81240591,Category:Spanish drama films,False
81240591,Category:Upcoming Spanish-language films,False
81240591,Category:Upcoming films,False
81240605,Category:Ambassadors of Israel to South Africa,False
81240605,Category:Israeli diplomat stubs,False
81240605,Category:Israeli women diplomats,False
81240605,Category:Living people,True
81240634,Category:2025 films,False
81240634,Category:Indian films,False
81240634,Category:Upcoming films,False
81240636,Category:Railway stations in India opened in the 2020s,False
81240649,Category:Beetles described in 1909,False
81240649,Category:Beetles of Indonesia,False
81240649,Category:Beetles of Malaysia,False
81240649,Category:Cassidinae,False
81240649,Category:Cassidinae stubs,False
81240650,Category:2025 beauty pageants,False
81240650,Category:2025 in Moscow,False
81240650,Category:Miss Russia,False
81240651,Category:1955 in hurling,False
81240651,Category:1955 senior hurling county championships,False
81240651,Category:Offaly Senior Hurling Championship,False
81240658,Category:Beetles described in 1933,False
81240658,Category:Beetles of Indonesia,False
81240658,Category:Cassidinae,False
81240658,Category:Cassidinae stubs,False
81240663,Category:Beetles described in 1878,False
81240663,Category:Beetles of the Philippines,False
81240663,Category:Cassidinae,False
81240663,Category:Cassidinae stubs,False
81240664,Category:Astronomical objects discovered in 2020,False
81240664,Category:Centaurs (small Solar System bodies),False
81240667,Category:Beetles described in 1930,False
81240667,Category:Beetles of Indonesia,False
81240667,Category:Cassidinae,False
81240667,Category:Cassidinae stubs,False
81240671,Category:Astronomical objects discovered in 2014,False
81240671,Category:Centaurs (small Solar System bodies),False
81240673,Category:1943 births,True
81240673,Category:2025 deaths,True
81240673,Category:20th-century mayors of places in France,False
81240673,Category:21st-century mayors of places in France,False
81240673,Category:Deputies of the 9th National Assembly of the French Fifth Republic,False
81240673,Category:Mayors of places in Centre-Val de Loire,False
81240673,Category:Members of Parliament for Loiret,False
81240673,Category:Socialist Party (France) politician stubs,False
81240673,Category:Socialist Party (France) politicians,True
81240673,Category:University of Tours alumni,False
81240686,Category:2025 WTA 125 tournaments,False
81240688,Category:Beetles described in 1885,False
81240688,Category:Cassidinae,False
81240688,Category:Cassidinae stubs,False
81240696,Category:Beetles described in 1930,False
81240696,Category:Cassidinae,False
81240696,Category:Cassidinae stubs,False
81240699,Category:1953 in hurling,False
81240699,Category:1953 senior hurling county championships,False
81240699,Category:Offaly Senior Hurling Championship,False
81240707,Category:Dams in Utah,False
81240707,Category:Lists of buildings and structures in Utah,False
81240707,Category:Lists of dam removals in the United States,False
81240707,Category:Utah history-related lists,False
81240708,Category:1980 establishments,False
81240712,Category:Surnames,False
81240712,Category:Surnames of Italian origin,False
81240737,Category:Free culture movement,False
81240752,Category:Clay court tennis tournaments,False
81240752,Category:Recurring sporting events established in 2025,False
81240752,Category:Tennis tournaments in Mexico,False
81240752,Category:WTA 125 tournaments,False
81240783,Category:1974 births,True
81240783,Category:Academic staff of Leiden University,False
81240783,Category:German theologians,False
81240783,Category:Members of the Royal Netherlands Academy of Arts and Sciences,False
81240783,Category:Old Testament scholars,False
81240783,Category:Semiticists,False
81240811,Category:1933 births,True
81240811,Category:2004 deaths,True
81240811,Category:Boxers at the 1958 British Empire and Commonwealth Games,False
81240811,Category:British boxing biography stubs,False
81240811,Category:British male boxers,False
81240811,Category:Commonwealth Games boxers for Scotland,False
81240811,Category:Commonwealth Games bronze medallists for Scotland,False
81240811,Category:Commonwealth Games bronze medallists in boxing,False
81240811,Category:Medallists at the 1958 British Empire and Commonwealth Games,False
81240811,Category:Scottish male boxers,False
81240811,Category:Scottish sportspeople stubs,False
81240831,Category:1996 births,True
81240831,Category:21st-century German politicians,True
81240831,Category:German politician stubs,False
81240831,Category:Living people,True
81240831,Category:Members of the Hamburg Parliament,False
81240831,Category:Social Democratic Party of Germany politicians,True
81240851,Category:Rural Municipality of Prairie Rose No. 309,False
81240851,Category:Saskatchewan geography stubs,False
81240851,Category:Unincorporated communities in Saskatchewan,False
81240863,Category:2025 ITF Women's World Tennis Tour,False
81240879,Category:Cancún,False
81240879,Category:Retail markets in Mexico,False
81240895,Category:1976 births,True
81240895,Category:Academic staff of Adam Mickiewicz University in Poznań,False
81240895,Category:Adam Mickiewicz University in Poznań alumni,False
81240895,Category:Living people,True
81240895,Category:People from Poznań,True
81240895,Category:Polish molecular biologists,False
81240895,Category:Polish transgender women,False
81240895,Category:Transgender scientists,False
81240895,Category:Women molecular biologists,False
81240895,Category:Women virologists,False
81240896,Category:Human name disambiguation pages,False
81240899,Category:2001 births,True
81240899,Category:Boxers (sport),False
81240899,Category:Dutch athletes,False
81240899,Category:Dutch boxers,False
81240899,Category:Living people,True
81240909,Category:2023 establishments in Moldova,False
81240909,Category:Centre-left parties in Europe,False
81240909,Category:Conservative parties in Moldova,False
81240909,Category:Democratic Party of Moldova,False
81240909,Category:Political parties established in 2023,False
